id,product,amount,credit rating,cancellation,age
66549385,K2,90900,1,정상,21
66759332,K1,96900,,정상,
66173557,K1,102900,1,정상,60
66759542,K1,105900,2,정상,50
66757553,K1,105900,9,정상,37
66428057,K1,66900,,정상,
66759074,K1,96900,1,정상,53
66192554,K1,105900,1,정상,39
25742833,K1,96900,,정상,
66759504,K1,96900,4,정상,49
66759372,K1,81900,1,정상,45
66759372,K2,81900,1,정상,24
66759468,K1,96900,1,정상,44
66758317,K1,96900,1,정상,77
66759117,K1,105900,4,정상,46
66759515,K1,96900,4,정상,
66759386,K1,81900,2,정상,32
66759386,K2,81900,2,정상,27
66759404,K1,96900,2,정상,60
66759193,K3,90900,4,정상,
66312292,K3,90900,3,정상,74
25742631,K1,81900,,정상,
25742631,K2,81900,,정상,
25742637,K1,96900,,정상,
66757538,K1,96900,6,정상,58
66758630,K1,105900,8,정상,41
66757482,K1,96900,3,정상,58
66759305,K1,81900,5,정상,51
66759305,K2,81900,5,정상,31
66759129,K1,96900,5,정상,83
25695120,K1,96900,,정상,
66758613,K1,96900,4,정상,60
66353283,K1,102900,,정상,
66759287,K1,81900,5,정상,48
66759287,K2,81900,5,정상,50
66758712,K1,96900,1,정상,44
66759001,K1,96900,1,정상,
66758926,K1,108900,4,정상,
25756314,K1,105900,,정상,
66759321,K1,81900,5,정상,45
66759321,K2,81900,5,정상,58
66758295,K1,96900,6,정상,51
66758724,K1,105900,4,정상,26
66759300,K1,96900,5,정상,30
66206945,K1,96900,1,정상,61
66759242,K2,96900,1,정상,24
66421671,K1,102900,3,정상,43
66756508,K2,90900,,정상,
66127072,K1,96900,1,정상,27
66758814,K1,96900,7,정상,39
66759546,K3,102900,7,정상,32
66759494,K1,81900,1,정상,55
66759494,K2,81900,1,정상,60
66133150,K1,102900,,정상,
66385194,K1,96900,,정상,
66423945,K1,66900,6,정상,63
66418485,K1,96900,,정상,
66759430,K1,96900,8,정상,49
25742623,K1,81900,,정상,
25742623,K2,81900,,정상,
66423854,K1,66900,3,해약,63
66756285,K1,81900,1,정상,45
66756285,K2,81900,1,정상,31
66778149,K1,96900,5,정상,57
66758638,K1,81900,1,정상,49
66758638,K2,81900,1,정상,27
66759324,K1,81900,8,정상,54
66759324,K2,81900,8,정상,59
66759410,K1,96900,1,정상,71
66758248,K2,90900,2,정상,34
66759606,K1,87900,3,정상,41
66759648,K1,81900,1,정상,53
66759648,K2,81900,1,정상,36
66264022,K1,98400,2,정상,38
66264022,K2,89400,2,정상,57
66759615,K1,111900,4,정상,53
66759483,K1,96900,1,정상,21
66758713,K1,96900,7,정상,48
66759445,K1,105900,4,정상,63
66423698,K2,90900,2,정상,38
66759162,K3,90900,7,정상,35
66240686,K1,96900,1,정상,59
66757976,K1,81900,3,정상,46
66757976,K2,81900,3,정상,26
66759164,K1,105900,2,정상,26
66423651,K1,96900,2,정상,34
66212206,K1,105900,1,정상,65
66758809,K1,96900,1,정상,46
66759393,K1,81900,2,정상,66
66759393,K2,81900,2,정상,35
66757936,K1,96900,1,정상,30
66423882,K1,66900,2,정상,
66187225,K1,96900,4,정상,45
66758878,K1,81900,6,정상,50
66758878,K2,81900,6,정상,33
66325430,K1,105900,1,정상,30
66758675,K1,96900,6,정상,34
66702260,K1,96900,,정상,
66862854,K1,98400,5,해약,
66862854,K2,89400,5,해약,43
66759144,K2,87900,1,정상,44
66756842,K1,96900,2,정상,41
25796407,K1,96900,,정상,
25732565,K1,96900,,정상,
66758905,K3,90900,3,정상,62
66759422,K1,81900,8,정상,51
66759262,K1,81900,6,정상,
66759262,K2,81900,6,정상,24
66759422,K2,81900,8,정상,37
66759574,K1,96900,1,정상,57
66758568,K1,96900,1,정상,51
66424050,K1,66900,3,정상,30
66759214,K1,89400,1,정상,28
66759214,K2,89400,1,정상,75
66759346,K1,124200,5,정상,58
66757240,K2,87900,1,정상,36
66936676,K1,81900,2,해약,27
66936676,K2,81900,2,해약,83
66758965,K1,96900,5,정상,49
66759487,K1,81900,7,정상,51
66759487,K2,81900,7,정상,59
66164495,K2,81900,8,정상,23
66164495,K1,81900,8,정상,30
66422891,K1,66900,2,정상,28
66753744,K2,90900,2,정상,26
66759043,K1,96900,4,정상,42
66759396,K1,105900,3,정상,37
66759002,K1,81900,5,정상,51
66759002,K2,81900,5,정상,36
66759517,K1,87900,2,정상,33
25742607,K1,96900,,정상,
66273319,K1,111900,6,정상,61
66754884,K1,81900,4,정상,51
66754884,K2,81900,4,정상,26
66131708,K1,66900,,해약,
66758788,K1,111900,3,정상,43
66759375,K1,105900,5,정상,67
66758524,K1,96900,5,정상,53
66759073,K1,105900,1,정상,55
66759186,K1,96900,1,정상,
66423613,K1,66900,3,정상,66
66759340,K1,96900,1,정상,56
66757724,K1,105900,3,정상,50
66475457,K1,96900,3,정상,36
25742724,K1,96900,,정상,
66173818,K1,102900,2,정상,58
25742599,K1,96900,,정상,
25742599,K1,96900,,정상,
66758424,K1,96900,2,정상,21
66754863,K2,90900,1,정상,28
66133475,K1,96900,2,정상,66
66758582,K1,105900,6,정상,52
66756352,K1,81900,4,정상,64
66756352,K2,81900,4,정상,49
25777820,K1,123000,,정상,
66759460,K1,105900,1,정상,57
25742660,K1,124200,,정상,
66759157,K1,96900,6,정상,47
66759498,K1,96900,2,정상,52
66545279,K2,90900,3,정상,
66759637,K1,96900,7,정상,57
66759550,K1,111900,1,정상,77
66759299,K1,96900,5,정상,68
25869517,K1,96900,,정상,
66759278,K1,96900,2,정상,58
66942226,K1,96900,2,해약,40
66757283,K1,111900,6,정상,57
66325944,K1,96900,5,정상,32
25768447,K2,96900,,정상,
66759165,K1,96900,1,정상,31
25742666,K1,96900,,정상,
66641321,K3,90900,4,정상,31
66254033,K1,81900,4,정상,53
66254033,K2,81900,4,정상,53
66755731,K1,98400,2,정상,67
66759276,K1,96900,2,정상,24
66755731,K2,80400,2,정상,32
66758440,K1,96900,3,정상,44
66145467,K1,96900,,정상,
66759414,K1,81900,5,정상,42
66759414,K2,81900,5,정상,42
66768418,K2,90900,2,정상,38
66742094,K2,90900,5,정상,64
66423839,K1,66900,3,정상,55
66754872,K1,96900,1,정상,60
66759160,K1,96900,7,정상,31
66759539,K1,81900,1,정상,35
66759539,K2,81900,1,정상,35
66758418,K1,111900,5,정상,
66253035,K1,96900,4,정상,54
66759382,K1,81900,1,정상,56
66759382,K2,81900,1,정상,25
66132192,K1,96900,1,정상,39
66164410,K3,90900,1,정상,40
66719032,K1,96900,4,정상,62
66759075,K1,96900,4,정상,33
66759402,K1,96900,8,정상,33
25742609,K1,96900,,정상,
66423262,K1,66900,7,정상,38
66756112,K2,90900,3,정상,71
66759350,K1,96900,5,정상,53
25742704,K1,96900,,정상,
66759362,K1,96900,1,정상,32
66444608,K2,90900,1,정상,38
66470872,K2,90900,5,정상,52
66423960,K1,66900,3,정상,70
66752887,K1,105900,3,정상,59
66755933,K1,89400,4,정상,59
66755933,K2,89400,4,정상,46
66759100,K1,96900,2,정상,59
66759505,K1,96900,5,정상,26
66199043,K1,96900,1,정상,51
66758448,K1,96900,7,정상,60
25853228,K1,96900,,정상,
66192111,K1,96900,5,정상,50
66759280,K1,96900,1,정상,49
66759315,K1,81900,4,정상,48
66759315,K2,81900,4,정상,60
66758510,K1,96900,1,정상,28
66423916,K1,66900,5,해약,
66759060,K1,81900,4,정상,43
66758528,K1,81900,3,정상,63
66758528,K2,81900,3,정상,44
66759060,K2,81900,4,정상,55
66759182,K1,96900,4,정상,42
66423334,K1,66900,8,해약,58
66758775,K1,96900,3,정상,30
66759091,K2,102900,1,정상,33
66757493,K1,81900,1,정상,34
66757493,K2,81900,1,정상,67
66757062,K1,90900,5,정상,37
66757062,K2,72900,5,정상,47
66759247,K1,96900,1,정상,40
66759219,K1,105900,1,정상,56
66160708,K1,102900,,정상,
66144829,K3,90900,9,정상,37
66674020,K2,90900,2,정상,22
66423627,K1,66900,2,정상,58
25742639,K1,124200,,정상,
66756288,K1,81900,5,정상,62
66756288,K2,81900,5,정상,46
66758660,K1,96900,2,정상,51
66473268,K2,90900,1,정상,55
66759054,K1,105900,4,정상,34
66759243,K1,105900,4,정상,33
66755244,K1,105900,4,정상,44
66759153,K5,120900,6,정상,
66324085,K1,96900,,정상,
66423498,K1,66900,2,정상,46
66758699,K1,81900,7,정상,49
66758699,K2,81900,7,정상,50
66745185,K1,98400,2,정상,71
66745185,K2,80400,2,정상,41
66745358,K1,105900,7,정상,
66757496,K1,96900,1,정상,74
66752851,K1,108900,2,정상,37
66755438,K1,105900,1,정상,53
66758002,K2,87900,2,정상,34
66758969,K1,96900,4,정상,52
66759593,K1,134700,2,정상,
66759593,K2,89400,2,정상,59
66753429,K1,105900,2,정상,60
66759230,K1,105900,1,정상,30
66316644,K3,90900,1,정상,23
66558500,K3,90900,5,정상,48
66388847,K1,102900,,정상,
25707946,K1,124200,,정상,
66758634,K1,105900,1,정상,55
66758434,K1,105900,2,정상,71
66759223,K2,102900,7,정상,77
66757813,K1,105900,2,정상,55
66758464,K1,124200,1,정상,25
66423970,K1,66900,2,해약,52
66758200,K1,105900,6,정상,35
66756183,K2,87900,6,정상,73
66472407,K2,90900,6,정상,40
66759116,K1,89400,2,정상,72
66759116,K2,89400,2,정상,45
66759380,K1,105900,2,정상,40
25742805,K1,108900,,정상,
66667729,K1,96900,1,정상,22
66758751,K1,87900,1,정상,71
66753438,K1,105900,3,정상,66
66758605,K1,81900,1,정상,
66758605,K2,81900,1,정상,68
66759509,K1,81900,9,정상,53
66759509,K2,81900,9,정상,
66757993,K1,81900,1,정상,49
66757993,K2,81900,1,정상,20
66212579,K1,96900,5,정상,
66758791,K1,105900,1,정상,44
66758092,K1,81900,3,정상,69
66758092,K2,81900,3,정상,21
66758974,K1,81900,4,정상,42
66758974,K2,81900,4,정상,40
66754908,K1,105900,6,정상,37
66198368,K1,96900,3,정상,31
66759292,K1,96900,4,정상,34
66758919,K4,126900,6,정상,51
66759512,K1,105900,1,정상,75
25688607,K1,96900,,정상,
25688607,K3,102900,,정상,
66758210,K1,87900,3,정상,34
66758951,K1,96900,1,정상,24
66423588,K1,102900,4,정상,31
66151876,K1,96900,1,정상,42
66754190,K1,105900,5,정상,70
66758607,K1,96900,4,정상,69
66758359,K3,90900,1,정상,54
66759425,K1,96900,4,정상,75
66759128,K1,81900,5,정상,65
66759128,K2,81900,5,정상,27
66759149,K1,96900,5,정상,56
66424031,K1,66900,,정상,
66758938,K2,96900,2,정상,49
66759579,K1,96900,8,정상,39
66759417,K1,118200,3,정상,54
66759309,K1,105900,,정상,
66758844,K1,96900,3,정상,42
66844869,K1,96900,4,해약,36
66759046,K1,111900,3,정상,40
66254712,K1,84900,1,정상,
66758555,K1,96900,6,정상,29
66758314,K1,96900,2,정상,56
66759286,K1,105900,7,정상,39
66759532,K1,81900,2,정상,47
66759532,K2,81900,2,정상,43
66726927,K1,105900,1,정상,67
66759476,K1,96900,7,정상,58
66759071,K1,105900,1,정상,31
66759049,K1,105900,1,정상,32
66758690,K1,96900,1,정상,55
66759348,K1,81900,2,정상,58
66759348,K2,81900,2,정상,39
66748757,K1,96900,3,정상,71
66758693,K1,96900,3,정상,55
66759061,K1,96900,2,정상,
66673794,K1,96900,2,정상,58
66758013,K1,105900,2,정상,29
66759307,K1,81900,1,정상,28
66759307,K2,81900,1,정상,59
66423663,K1,66900,3,정상,63
66759123,K1,96900,2,정상,50
66303330,K1,96900,2,정상,57
66424075,K1,66900,1,정상,28
66759084,K1,96900,5,정상,74
25742699,K1,81900,,정상,
25742699,K1,81900,,정상,
25742699,K1,81900,,정상,
25742699,K1,81900,,정상,
25742699,K1,81900,,정상,
25742699,K1,81900,,정상,
25742699,K2,81900,,정상,
25742699,K2,81900,,정상,
25742699,K2,81900,,정상,
25742699,K2,81900,,정상,
25742699,K2,81900,,정상,
25742699,K2,81900,,정상,
66759491,K1,81900,6,정상,61
66759491,K2,81900,6,정상,63
66758970,K1,96900,5,정상,66
66759328,K1,96900,5,정상,32
66759266,K1,96900,1,정상,51
66824115,K1,96900,3,해약,20
66759371,K1,96900,1,정상,48
66759205,K1,96900,1,정상,72
66758136,K2,90900,7,정상,
66758841,K1,105900,2,정상,84
66757699,K2,87900,2,정상,24
66602386,K1,96900,4,정상,39
66758676,K1,105900,4,정상,32
66758720,K1,96900,1,정상,40
25742680,K1,96900,,정상,
66759267,K1,96900,8,정상,46
66270559,K2,102900,,정상,
66759101,K1,81900,1,정상,43
66759101,K2,81900,1,정상,
66759453,K1,96900,5,정상,49
66759322,K1,81900,7,정상,71
66759322,K2,81900,7,정상,61
66759563,K4,126900,3,정상,50
66757044,K1,96900,2,정상,50
66324525,K1,105900,3,정상,62
66759523,K1,81900,4,정상,65
66759523,K2,81900,4,정상,51
66506866,K1,96900,4,정상,45
66542750,K3,90900,,정상,
66757775,K1,81900,1,정상,56
66757775,K2,81900,1,정상,32
66514352,K2,90900,6,정상,55
66421736,K1,96900,4,정상,63
66758950,K1,96900,2,정상,46
66758266,K1,96900,1,정상,45
66759528,K1,96900,3,정상,64
66719913,K2,90900,6,정상,37
66719913,K3,90900,6,정상,76
66686628,K1,96900,6,정상,67
66758827,K1,111900,2,정상,38
66423675,K1,66900,4,정상,36
66759235,K1,96900,2,정상,50
66759080,K1,105900,2,정상,49
66423521,K1,66900,4,해약,52
66759462,K1,81900,6,정상,52
66759462,K2,81900,6,정상,24
66757554,K1,96900,4,정상,
66759184,K1,105900,1,정상,
66192159,K1,102900,2,정상,47
25742689,K1,127200,,정상,
25694182,K3,90900,,정상,
66758957,K2,90900,4,정상,51
66421698,K1,66900,1,정상,61
66759506,K1,81900,6,정상,47
66759506,K2,81900,6,정상,40
66516482,K2,90900,3,정상,41
66758425,K1,111900,1,정상,63
66758752,K1,105900,4,정상,56
66425205,K1,102900,4,정상,29
66164608,K1,102900,4,정상,31
66759233,K3,90900,1,정상,43
66759259,K1,115200,3,정상,39
66759435,K1,96900,2,정상,31
66469803,K3,90900,4,정상,75
66759254,K1,96900,3,정상,59
66272921,K1,96900,,정상,
66354393,K1,81900,1,정상,40
66354393,K2,81900,1,정상,29
66758484,K4,144900,1,정상,78
66759469,K1,96900,,정상,
66759397,K1,105900,3,정상,41
66759231,K1,96900,2,정상,63
66759535,K2,90900,4,정상,
66956818,K1,108900,4,해약,43
66758667,K1,98400,5,정상,34
66758667,K2,89400,5,정상,50
66314023,K1,105900,3,정상,52
66755691,K1,105900,3,정상,
66758566,K1,96900,5,정상,49
66759436,K1,81900,8,정상,56
66759436,K2,81900,8,정상,65
66759088,K1,96900,2,정상,38
66758689,K1,96900,4,정상,61
66759086,K1,111900,2,정상,51
25732860,K1,105900,,정상,
66320836,K1,96900,7,정상,
66759582,K1,96900,1,정상,53
66670219,K2,90900,2,정상,36
66758747,K1,96900,4,정상,36
66187590,K1,96900,1,정상,50
66759547,K1,81900,1,정상,54
66759547,K2,81900,1,정상,43
66714598,K1,96900,2,정상,54
66195211,K1,96900,7,정상,
25740851,K1,96900,,정상,
66747710,K1,98400,2,정상,61
66747710,K2,80400,2,정상,37
25740851,K1,81900,,정상,
25740851,K2,81900,,정상,
66759627,K1,81900,4,정상,57
66759627,K2,81900,4,정상,30
66758869,K1,81900,0,정상,35
66758869,K2,81900,0,정상,42
66514352,K3,90900,6,정상,36
66759440,K2,96900,8,정상,48
66758404,K1,81900,1,정상,35
66758404,K2,81900,1,정상,26
66759215,K1,96900,4,정상,43
66758731,K1,96900,5,정상,38
66758108,K1,81900,8,정상,35
66758108,K2,81900,8,정상,23
66759241,K1,96900,1,정상,57
66759274,K1,81900,8,정상,29
66759274,K2,81900,8,정상,30
66758887,K1,96900,7,정상,58
66758964,K1,104400,,정상,
66758964,K2,89400,,정상,
66759565,K1,96900,9,정상,39
66479449,K1,96900,1,정상,44
66759187,K1,96900,2,정상,42
66423955,K1,66900,1,정상,39
66759443,K1,96900,7,정상,53
66758837,K1,96900,4,정상,52
66300982,K1,96900,1,정상,
66758358,K3,90900,5,정상,43
25696653,K1,105900,,정상,
66758876,K1,87900,1,정상,44
66758015,K3,90900,1,정상,31
66759457,K1,96900,1,정상,44
66759188,K1,96900,2,정상,37
66759246,K1,96900,3,정상,53
66759341,K1,81900,3,정상,27
66759341,K2,81900,3,정상,36
66758766,K1,96900,1,정상,78
66759329,K1,105900,2,정상,
66759477,K1,105900,4,정상,66
66759122,K1,96900,8,정상,43
66759358,K1,81900,9,정상,37
66759628,K1,96900,6,정상,60
66758807,K1,105900,2,정상,62
66759626,K1,96900,5,정상,51
66756655,K1,96900,1,정상,43
66420838,K4,120900,2,정상,53
66417839,K1,102900,4,정상,43
66423125,K1,66900,,정상,
66234350,K1,105900,4,정상,54
66759095,K1,96900,2,정상,53
66144632,K1,96900,1,정상,39
66758795,K1,96900,1,정상,46
66758573,K3,90900,1,정상,42
66423896,K1,66900,4,정상,63
66674126,K1,87900,2,정상,43
66758268,K1,104400,4,정상,51
66758268,K2,89400,4,정상,40
66423735,K1,66900,1,정상,36
66764784,K1,66900,1,정상,35
66911132,K1,111900,1,해약,47
66423969,K1,66900,2,정상,41
66209786,K1,81900,1,정상,34
66209786,K2,81900,1,정상,42
66759604,K1,96900,2,정상,41
66225356,K3,90900,6,정상,72
66731654,K1,96900,2,정상,67
66759236,K2,87900,2,정상,
66157918,K1,96900,,정상,
66206566,K1,96900,2,정상,31
66758856,K1,96900,2,정상,28
66754246,K1,81900,2,정상,
66754246,K2,81900,2,정상,60
66687051,K2,90900,3,정상,50
66758177,K1,105900,5,정상,77
66759524,K1,96900,1,정상,28
25702505,K1,96900,,정상,
66184811,K1,96900,6,정상,53
66758985,K1,105900,1,정상,37
66758491,K1,96900,3,정상,
66759647,K1,96900,3,정상,36
66759058,K1,105900,3,정상,66
66759352,K1,96900,5,정상,
66711075,K2,102900,1,정상,36
66757996,K1,111900,3,정상,56
66758575,K1,96900,5,정상,67
66759398,K1,105900,1,정상,60
66418406,K3,90900,4,정상,63
66757177,K1,96900,9,정상,40
66360529,K1,96900,2,정상,28
66165271,K1,96900,5,정상,46
66758617,K1,105900,3,정상,45
66758753,K1,81900,1,정상,82
66758753,K2,81900,1,정상,26
66758090,K1,87900,2,정상,49
66758967,K1,105900,4,정상,40
66651937,K2,90900,2,정상,46
66758513,K1,124200,6,정상,
66423481,K1,66900,2,정상,38
66750151,K1,96900,1,정상,68
66182202,K1,96900,3,정상,37
66758429,K1,111900,2,정상,48
66382274,K1,96900,4,정상,35
66759416,K4,144900,3,정상,37
66758898,K1,96900,8,정상,66
66759543,K1,96900,2,정상,67
66758427,K1,96900,4,정상,57
66759238,K1,98400,2,정상,45
66759238,K2,89400,2,정상,38
66758470,K1,96900,2,정상,39
66758594,K1,96900,6,정상,34
66242261,K1,96900,7,정상,46
66758716,K1,96900,4,정상,39
66748442,K1,96900,4,정상,31
66757736,K1,96900,2,정상,64
25742706,K1,142200,,정상,
25742706,K2,96900,,정상,
25742706,K2,96900,,정상,
25742706,K2,96900,,정상,
66758987,K1,96900,4,정상,39
66758284,K1,96900,2,정상,54
66758954,K1,96900,1,정상,32
25742719,K1,96900,,정상,
66759459,K1,96900,6,정상,50
66757361,K1,96900,1,정상,57
66759326,K1,111900,2,정상,37
66757647,K1,81900,3,정상,58
66757647,K2,81900,3,정상,69
66424060,K2,55200,2,,22
25742665,K1,96900,,정상,
25742693,K1,118200,,정상,
66759125,K1,111900,1,정상,59
66759260,K1,96900,1,정상,73
66758662,K1,96900,6,정상,81
66759607,K1,96900,2,정상,57
66759629,K1,96900,1,정상,46
66759216,K1,81900,5,정상,49
66759216,K2,81900,5,정상,57
66759632,K1,81900,1,정상,27
66759632,K2,81900,1,정상,54
66758989,K1,96900,1,정상,33
66759568,K1,96900,2,정상,38
66167240,K1,96900,1,정상,32
66759455,K1,105900,6,정상,24
66706988,K2,90900,7,정상,39
66757143,K1,81900,1,정상,
66757143,K2,81900,1,정상,25
66759175,K1,111900,1,정상,46
66759021,K1,96900,9,정상,40
66758694,K1,96900,3,정상,26
66300727,K2,90900,4,정상,60
66759211,K2,102900,2,정상,32
66281484,K2,90900,4,정상,33
66756039,K1,111900,1,정상,24
66759378,K1,105900,1,정상,44
66759227,K1,105900,,정상,
66758353,K1,98400,1,정상,71
66758353,K2,89400,1,정상,43
66758181,K1,81900,2,정상,
66758181,K2,81900,2,정상,60
66749379,K1,105900,1,정상,46
66759559,K1,87900,2,정상,28
66759387,K3,90900,6,정상,50
66758822,K4,126900,,정상,
66423156,K1,66900,2,정상,48
66759194,K1,81900,8,정상,46
66759194,K2,81900,8,정상,
66758975,K1,98400,2,정상,43
66758975,K2,89400,2,정상,66
66319922,K1,89400,7,정상,61
66319922,K2,89400,7,정상,53
66759113,K1,81900,1,정상,29
66759113,K2,81900,1,정상,42
25736466,K1,96900,,정상,
25742250,K2,110700,,정상,
66759941,K1,81900,7,정상,35
66759941,K2,81900,7,정상,57
66759951,K1,96900,5,정상,49
